source,destination,edgeContent,timestamp,edgeType
omersham,AmichaiChikli,https://twitter.com/omersham/status/1640246709681782784,2023-03-27T06:57:44.000Z,mention
ORI_GROSS,HaOshIa,https://twitter.com/ORI_GROSS/status/1640246709375627265,2023-03-27T06:57:44.000Z,retweet
Nehemia_GA,Nadav_Eyal,https://twitter.com/Nehemia_GA/status/1640246701821681666,2023-03-27T06:57:42.000Z,retweet
DanaNaomyMills,sally_abed,https://twitter.com/DanaNaomyMills/status/1640246677985542144,2023-03-27T06:57:36.000Z,retweet
_muhahaha,Nifla_Po,https://twitter.com/_muhahaha/status/1640246557265088512,2023-03-27T06:57:08.000Z,retweet
cherny_roman,amit_segal,https://twitter.com/cherny_roman/status/1640246548998266880,2023-03-27T06:57:06.000Z,reply
einatmeyron,AviBenayahu,https://twitter.com/einatmeyron/status/1640246537111339009,2023-03-27T06:57:03.000Z,reply
YaronRonen1,BarakRavid,https://twitter.com/YaronRonen1/status/1640246529142210560,2023-03-27T06:57:01.000Z,retweet
YaronRonen1,Nadav_Eyal,https://twitter.com/YaronRonen1/status/1640246529142210560,2023-03-27T06:57:01.000Z,mention
guystr14,Guy_Baruch,https://twitter.com/guystr14/status/1640246520132915202,2023-03-27T06:56:59.000Z,retweet
s_whgwn,bardugojacob,https://twitter.com/s_whgwn/status/1640246504639086598,2023-03-27T06:56:55.000Z,reply
ish_ofer,levimano,https://twitter.com/ish_ofer/status/1640246454722736129,2023-03-27T06:56:43.000Z,reply
ish_ofer,attilus,https://twitter.com/ish_ofer/status/1640246454722736129,2023-03-27T06:56:43.000Z,mention
VoBm6pv1yJ8dA24,talor777gmailco,https://twitter.com/VoBm6pv1yJ8dA24/status/1640246429464645632,2023-03-27T06:56:37.000Z,retweet
Meital140,sharonshenk,https://twitter.com/Meital140/status/1640246420333641731,2023-03-27T06:56:35.000Z,reply
kfirpravda,MarshmeLoaf,https://twitter.com/kfirpravda/status/1640246396233154560,2023-03-27T06:56:29.000Z,reply
guystr14,Ilan_Tsion,https://twitter.com/guystr14/status/1640246324430884864,2023-03-27T06:56:12.000Z,retweet
zSNTPo0QPjsapZG,StrytWrly,https://twitter.com/zSNTPo0QPjsapZG/status/1640246267996430338,2023-03-27T06:55:59.000Z,retweet
_muhahaha,chaimlevinson,https://twitter.com/_muhahaha/status/1640246261025472515,2023-03-27T06:55:57.000Z,retweet
tkhrii,attilus,https://twitter.com/tkhrii/status/1640246249034067968,2023-03-27T06:55:54.000Z,reply
zSNTPo0QPjsapZG,YinonMagal,https://twitter.com/zSNTPo0QPjsapZG/status/1640246245401808896,2023-03-27T06:55:53.000Z,retweet
ol1ygIvLIO7OJUC,ShikmaBressler,https://twitter.com/ol1ygIvLIO7OJUC/status/1640246231036198914,2023-03-27T06:55:50.000Z,retweet
LiatRoden,talor777gmailco,https://twitter.com/LiatRoden/status/1640246187147116544,2023-03-27T06:55:39.000Z,retweet
joadar,attilus,https://twitter.com/joadar/status/1640246162224447491,2023-03-27T06:55:34.000Z,reply
chaimposen,ashi587960901,https://twitter.com/chaimposen/status/1640246157254311936,2023-03-27T06:55:32.000Z,retweet
chamikramer,giladzw,https://twitter.com/chamikramer/status/1640246139092910086,2023-03-27T06:55:28.000Z,retweet
Uri_Fol,amit_segal,https://twitter.com/Uri_Fol/status/1640246088408997888,2023-03-27T06:55:16.000Z,reply
LironA09446741,yoavgallant,https://twitter.com/LironA09446741/status/1640246087809224704,2023-03-27T06:55:16.000Z,reply
chamikramer,tadmorerez48,https://twitter.com/chamikramer/status/1640246084613070854,2023-03-27T06:55:15.000Z,retweet
TaggittY,YadlinAmos,https://twitter.com/TaggittY/status/1640246060068077572,2023-03-27T06:55:09.000Z,retweet
shunit_weiss,YuliEdelstein,https://twitter.com/shunit_weiss/status/1640246058881089537,2023-03-27T06:55:09.000Z,mention
davibernstein,AnatiRina,https://twitter.com/davibernstein/status/1640246055936589824,2023-03-27T06:55:08.000Z,reply
LorenzoDarius1,YadlinAmos,https://twitter.com/LorenzoDarius1/status/1640246047858360320,2023-03-27T06:55:06.000Z,retweet
CIATF5A8oTE6Pra,MatanKahana,https://twitter.com/CIATF5A8oTE6Pra/status/1640246018498330626,2023-03-27T06:54:59.000Z,reply
slowphoton1,hanorgil,https://twitter.com/slowphoton1/status/1640246003407233024,2023-03-27T06:54:56.000Z,reply
HmlKyt,YinonMagal,https://twitter.com/HmlKyt/status/1640245977197019136,2023-03-27T06:54:49.000Z,retweet
TBenshahar,ishaycoen,https://twitter.com/TBenshahar/status/1640245946100633600,2023-03-27T06:54:42.000Z,reply
paxlash,attilus,https://twitter.com/paxlash/status/1640245899417866243,2023-03-27T06:54:31.000Z,retweet
chitowngirl1982,attilus,https://twitter.com/chitowngirl1982/status/1640245895445766148,2023-03-27T06:54:30.000Z,retweet
dry_nh,zolokingdavid,https://twitter.com/dry_nh/status/1640245891981275138,2023-03-27T06:54:29.000Z,retweet
dry_nh,yoavgallant,https://twitter.com/dry_nh/status/1640245891981275138,2023-03-27T06:54:29.000Z,mention
ElkPhoebe,ElkPhoebe,https://twitter.com/ElkPhoebe/status/1640245885287161858,2023-03-27T06:54:28.000Z,reply
Danny32947955,amsterdamski2,https://twitter.com/Danny32947955/status/1640245879800995843,2023-03-27T06:54:26.000Z,retweet
Danny32947955,kann_news,https://twitter.com/Danny32947955/status/1640245879800995843,2023-03-27T06:54:26.000Z,mention
ayende,ArielBH,https://twitter.com/ayende/status/1640245861388099585,2023-03-27T06:54:22.000Z,reply
ayende,DannyHendler,https://twitter.com/ayende/status/1640245861388099585,2023-03-27T06:54:22.000Z,mention
natan_sadot,AviBenayahu,https://twitter.com/natan_sadot/status/1640245855180431362,2023-03-27T06:54:20.000Z,retweet
itamar_b,_selftitled_,https://twitter.com/itamar_b/status/1640245847207079937,2023-03-27T06:54:18.000Z,reply
LiatRoden,elisha_yered,https://twitter.com/LiatRoden/status/1640245845793689601,2023-03-27T06:54:18.000Z,retweet
shlomodagan,Joe10616924,https://twitter.com/shlomodagan/status/1640245829565927424,2023-03-27T06:54:14.000Z,retweet
drill_josh,roni94sh,https://twitter.com/drill_josh/status/1640245821714120704,2023-03-27T06:54:12.000Z,retweet
Sharonoz10,YadlinAmos,https://twitter.com/Sharonoz10/status/1640245817104539648,2023-03-27T06:54:11.000Z,retweet
davibernstein,YinonMagal,https://twitter.com/davibernstein/status/1640245803565346822,2023-03-27T06:54:08.000Z,reply
LiatRoden,MiriBarbi,https://twitter.com/LiatRoden/status/1640245784351322112,2023-03-27T06:54:03.000Z,retweet
chamikramer,amifilber,https://twitter.com/chamikramer/status/1640245774872084481,2023-03-27T06:54:01.000Z,retweet
AlgazyNadav,Omer_Lubi,https://twitter.com/AlgazyNadav/status/1640245771827118080,2023-03-27T06:54:00.000Z,retweet
eitan_il,MeravMichaeli,https://twitter.com/eitan_il/status/1640245745138769920,2023-03-27T06:53:54.000Z,retweet
Nadav64684367,NadavPerry,https://twitter.com/Nadav64684367/status/1640245745067360256,2023-03-27T06:53:54.000Z,retweet
ShmulikAdmon,AviBenayahu,https://twitter.com/ShmulikAdmon/status/1640245743641411585,2023-03-27T06:53:54.000Z,retweet
haimnt,Daniella_Se19,https://twitter.com/haimnt/status/1640245666222858240,2023-03-27T06:53:35.000Z,reply
haimnt,TallyGotliv,https://twitter.com/haimnt/status/1640245666222858240,2023-03-27T06:53:35.000Z,mention
Zehuba,Nadav_Eyal,https://twitter.com/Zehuba/status/1640245666059255811,2023-03-27T06:53:35.000Z,retweet
542nory,netanyahu,https://twitter.com/542nory/status/1640245659075858432,2023-03-27T06:53:34.000Z,mention
dudig,AviBenayahu,https://twitter.com/dudig/status/1640245634765582338,2023-03-27T06:53:28.000Z,retweet
Amir_Harony,ofirdayan94,https://twitter.com/Amir_Harony/status/1640245625185878016,2023-03-27T06:53:25.000Z,reply
ElkPhoebe,ElkPhoebe,https://twitter.com/ElkPhoebe/status/1640245602888851456,2023-03-27T06:53:20.000Z,reply
v0T1NidHfaCQD6b,Itai_Leshem,https://twitter.com/v0T1NidHfaCQD6b/status/1640245593200001024,2023-03-27T06:53:18.000Z,retweet
yonsitbon,YaaraZered,https://twitter.com/yonsitbon/status/1640245560329240576,2023-03-27T06:53:10.000Z,reply
Avicila16,NirBarkat,https://twitter.com/Avicila16/status/1640245538577604610,2023-03-27T06:53:05.000Z,reply
c3f308fa932d4ab,YehoshuaYosi,https://twitter.com/c3f308fa932d4ab/status/1640245528398004224,2023-03-27T06:53:02.000Z,retweet
nonewoldorder,sharonshenk,https://twitter.com/nonewoldorder/status/1640245524753272832,2023-03-27T06:53:02.000Z,retweet
Oren42916245,BarakRavid,https://twitter.com/Oren42916245/status/1640245500455575555,2023-03-27T06:52:56.000Z,retweet
Oren42916245,Nadav_Eyal,https://twitter.com/Oren42916245/status/1640245500455575555,2023-03-27T06:52:56.000Z,mention
RotemShM,SwsnyYyl,https://twitter.com/RotemShM/status/1640245486341767170,2023-03-27T06:52:52.000Z,reply
RotemShM,yoavrubin_,https://twitter.com/RotemShM/status/1640245486341767170,2023-03-27T06:52:52.000Z,mention
NatLaev,hanochgo,https://twitter.com/NatLaev/status/1640245466028732416,2023-03-27T06:52:48.000Z,retweet
WRZp6qG9W0YlnMX,Riklin10,https://twitter.com/WRZp6qG9W0YlnMX/status/1640245418234716168,2023-03-27T06:52:36.000Z,retweet
tom_sadeh,AmirCooper,https://twitter.com/tom_sadeh/status/1640245409967685632,2023-03-27T06:52:34.000Z,retweet
guystr14,Guy_Baruch,https://twitter.com/guystr14/status/1640245402162044928,2023-03-27T06:52:32.000Z,retweet
X1_Glum,BarashiKinneret,https://twitter.com/X1_Glum/status/1640245399528124417,2023-03-27T06:52:32.000Z,retweet
jacobfrank1973,jacobfrank1973,https://twitter.com/jacobfrank1973/status/1640245394029305856,2023-03-27T06:52:30.000Z,reply
jacobfrank1973,jacobfrank1973,https://twitter.com/jacobfrank1973/status/1640245382864052224,2023-03-27T06:52:28.000Z,reply
_muhahaha,chaimlevinson,https://twitter.com/_muhahaha/status/1640245361238241281,2023-03-27T06:52:23.000Z,retweet
elkana311,NadavPerry,https://twitter.com/elkana311/status/1640245280502063106,2023-03-27T06:52:03.000Z,reply
Itai_Leshem,Itai_Leshem,https://twitter.com/Itai_Leshem/status/1640245234222153729,2023-03-27T06:51:52.000Z,reply
GuyNextDo0r,iloveisraell,https://twitter.com/GuyNextDo0r/status/1640245232007622658,2023-03-27T06:51:52.000Z,retweet
AdielRayman,UriMisgav,https://twitter.com/AdielRayman/status/1640245207575801859,2023-03-27T06:51:46.000Z,reply
guy_bloch,chaimlevinson,https://twitter.com/guy_bloch/status/1640245155587391489,2023-03-27T06:51:34.000Z,retweet
lisabdandeker,YouTube,https://twitter.com/lisabdandeker/status/1640245117008191489,2023-03-27T06:51:24.000Z,mention
natan_sadot,UriMisgav,https://twitter.com/natan_sadot/status/1640245083906666498,2023-03-27T06:51:16.000Z,retweet
mgbd75,BarashiKinneret,https://twitter.com/mgbd75/status/1640245062020808710,2023-03-27T06:51:11.000Z,reply
sharonsegev,avi07325462,https://twitter.com/sharonsegev/status/1640245022049148928,2023-03-27T06:51:02.000Z,retweet
GadiTwiter,sebbah_beni,https://twitter.com/GadiTwiter/status/1640244988255649793,2023-03-27T06:50:54.000Z,reply
BSheli1984,chaimlevinson,https://twitter.com/BSheli1984/status/1640244954353086465,2023-03-27T06:50:46.000Z,retweet
ledout,KingLirIsrael,https://twitter.com/ledout/status/1640244950024503297,2023-03-27T06:50:45.000Z,retweet
ramiblitental,shaulmert,https://twitter.com/ramiblitental/status/1640244882433363970,2023-03-27T06:50:28.000Z,reply
RonTuvia,ynetradio,https://twitter.com/RonTuvia/status/1640244882399789057,2023-03-27T06:50:28.000Z,retweet
sharonsegev,iloveisraell,https://twitter.com/sharonsegev/status/1640244863022055429,2023-03-27T06:50:24.000Z,retweet
_muhahaha,Itai_Leshem,https://twitter.com/_muhahaha/status/1640244854423793664,2023-03-27T06:50:22.000Z,retweet
DroraGr11,ela1949,https://twitter.com/DroraGr11/status/1640244820512849927,2023-03-27T06:50:14.000Z,retweet
DroraGr11,AviBenayahu,https://twitter.com/DroraGr11/status/1640244819749478400,2023-03-27T06:50:13.000Z,retweet
Liat67729063,UriMisgav,https://twitter.com/Liat67729063/status/1640244777076641793,2023-03-27T06:50:03.000Z,retweet
aelterman,gantzbe,https://twitter.com/aelterman/status/1640244766498787328,2023-03-27T06:50:01.000Z,retweet
yehoodigee,IsraeliPM_heb,https://twitter.com/yehoodigee/status/1640244765919674368,2023-03-27T06:50:01.000Z,retweet
Shilazvi1,iloveisraell,https://twitter.com/Shilazvi1/status/1640244715005042690,2023-03-27T06:49:48.000Z,retweet
X1_Glum,giladzw,https://twitter.com/X1_Glum/status/1640244688937447425,2023-03-27T06:49:42.000Z,retweet
eligolo1,AviBenayahu,https://twitter.com/eligolo1/status/1640244674672599041,2023-03-27T06:49:39.000Z,retweet
MyEvilOtherSelf,she57066543,https://twitter.com/MyEvilOtherSelf/status/1640244667790012422,2023-03-27T06:49:37.000Z,reply
rmrm6662,yonibmen,https://twitter.com/rmrm6662/status/1640244665059246081,2023-03-27T06:49:37.000Z,reply
mrko_right,amit_segal,https://twitter.com/mrko_right/status/1640244645144805377,2023-03-27T06:49:32.000Z,reply
_muhahaha,Itai_Leshem,https://twitter.com/_muhahaha/status/1640244625431572480,2023-03-27T06:49:27.000Z,retweet
elimagal,NadavPerry,https://twitter.com/elimagal/status/1640244591860301824,2023-03-27T06:49:19.000Z,retweet
reginganzi,michelletelaviv,https://twitter.com/reginganzi/status/1640244590958592000,2023-03-27T06:49:19.000Z,reply
HelloHowLow333,himfromthere11,https://twitter.com/HelloHowLow333/status/1640244585229352961,2023-03-27T06:49:18.000Z,retweet
HelloHowLow333,DorMuskal,https://twitter.com/HelloHowLow333/status/1640244585229352961,2023-03-27T06:49:18.000Z,mention
RoyLandau2,sDavidovitch,https://twitter.com/RoyLandau2/status/1640244583232688128,2023-03-27T06:49:17.000Z,retweet
avshalomb,Guy_Baruch,https://twitter.com/avshalomb/status/1640244570893045760,2023-03-27T06:49:14.000Z,retweet
ShaniBard,PavelSachkovsky,https://twitter.com/ShaniBard/status/1640244557563428864,2023-03-27T06:49:11.000Z,reply
ShaniBard,avihaihaddad,https://twitter.com/ShaniBard/status/1640244557563428864,2023-03-27T06:49:11.000Z,mention
WernerTheferret,HaOshIa,https://twitter.com/WernerTheferret/status/1640244511266820096,2023-03-27T06:49:00.000Z,reply
eitan_il,Omer_Lubi,https://twitter.com/eitan_il/status/1640244418564292614,2023-03-27T06:48:38.000Z,retweet
WRZp6qG9W0YlnMX,MiriBarbi,https://twitter.com/WRZp6qG9W0YlnMX/status/1640244324649582592,2023-03-27T06:48:15.000Z,retweet
zpeled,NadavPerry,https://twitter.com/zpeled/status/1640244276553568257,2023-03-27T06:48:04.000Z,retweet
Botil16,TOHEUBOHE,https://twitter.com/Botil16/status/1640244260917182464,2023-03-27T06:48:00.000Z,reply
Botil16,daridor,https://twitter.com/Botil16/status/1640244260917182464,2023-03-27T06:48:00.000Z,mention
itznoteat,amiramlevin,https://twitter.com/itznoteat/status/1640244226993668097,2023-03-27T06:47:52.000Z,retweet
Talmor027,Guy_Baruch,https://twitter.com/Talmor027/status/1640244211265032194,2023-03-27T06:47:48.000Z,retweet
edna1957sobol,yoavgallant,https://twitter.com/edna1957sobol/status/1640244210124177409,2023-03-27T06:47:48.000Z,reply
CinTlv,itamarbengvir,https://twitter.com/CinTlv/status/1640244189605527553,2023-03-27T06:47:43.000Z,reply
rona20970775,Guy_Baruch,https://twitter.com/rona20970775/status/1640244162669735936,2023-03-27T06:47:37.000Z,retweet
idoivri,YadlinAmos,https://twitter.com/idoivri/status/1640244154054721536,2023-03-27T06:47:35.000Z,retweet
GatShahar,MBlumenblat,https://twitter.com/GatShahar/status/1640244144277794817,2023-03-27T06:47:32.000Z,retweet
Talmor027,Guy_Baruch,https://twitter.com/Talmor027/status/1640244126909177856,2023-03-27T06:47:28.000Z,retweet
Iritab11,yanircozin,https://twitter.com/Iritab11/status/1640244071489843202,2023-03-27T06:47:15.000Z,retweet
davibernstein,HerbKeinon,https://twitter.com/davibernstein/status/1640244062300041221,2023-03-27T06:47:13.000Z,reply
davibernstein,yoavgallant,https://twitter.com/davibernstein/status/1640244062300041221,2023-03-27T06:47:13.000Z,mention
rMVFfnnIgpZCheR,lirishavit,https://twitter.com/rMVFfnnIgpZCheR/status/1640244034986733570,2023-03-27T06:47:06.000Z,retweet
elohima_mili,yoavzitun,https://twitter.com/elohima_mili/status/1640244001344303106,2023-03-27T06:46:58.000Z,retweet
arikbender,gideonallon,https://twitter.com/arikbender/status/1640243997045145602,2023-03-27T06:46:57.000Z,reply
_yeah_O_o,amit_segal,https://twitter.com/_yeah_O_o/status/1640243973376598019,2023-03-27T06:46:52.000Z,reply
shlomo2905,yoavgallant,https://twitter.com/shlomo2905/status/1640243901435977728,2023-03-27T06:46:35.000Z,reply
BarakRavid,NadavPerry,https://twitter.com/BarakRavid/status/1640243887959691264,2023-03-27T06:46:31.000Z,retweet
golan76558956,MiriBarbi,https://twitter.com/golan76558956/status/1640243867630047232,2023-03-27T06:46:26.000Z,retweet
Saraalamo11,amiramlevin,https://twitter.com/Saraalamo11/status/1640243865754935297,2023-03-27T06:46:26.000Z,retweet
masternurseIL,sebbah_beni,https://twitter.com/masternurseIL/status/1640243864647655424,2023-03-27T06:46:26.000Z,reply
Oren42916245,Itai_Leshem,https://twitter.com/Oren42916245/status/1640243839473467392,2023-03-27T06:46:20.000Z,retweet
helchose,AviBenayahu,https://twitter.com/helchose/status/1640243811359268864,2023-03-27T06:46:13.000Z,retweet
YediotAhronot,ynetalerts,https://twitter.com/YediotAhronot/status/1640243788009414656,2023-03-27T06:46:07.000Z,retweet
Saraalamo11,NadavPerry,https://twitter.com/Saraalamo11/status/1640243777905340416,2023-03-27T06:46:05.000Z,retweet
deneeel,idoshiponi1,https://twitter.com/deneeel/status/1640243733890314240,2023-03-27T06:45:55.000Z,reply
Saraalamo11,gidonsaar,https://twitter.com/Saraalamo11/status/1640243696653197313,2023-03-27T06:45:46.000Z,retweet
davidbebera,Guy_Baruch,https://twitter.com/davidbebera/status/1640243668257832961,2023-03-27T06:45:39.000Z,retweet
ataliazv1,iloveisraell,https://twitter.com/ataliazv1/status/1640243662951968768,2023-03-27T06:45:38.000Z,retweet
xEfLmJvGh2WMDLe,yoavgallant,https://twitter.com/xEfLmJvGh2WMDLe/status/1640243654475300864,2023-03-27T06:45:36.000Z,reply
ynetalerts,Nadav_Eyal,https://twitter.com/ynetalerts/status/1640243645046456321,2023-03-27T06:45:33.000Z,mention
The_Maya__,yoavzitun,https://twitter.com/The_Maya__/status/1640243583604211712,2023-03-27T06:45:19.000Z,retweet
LiatTurgeman,MiriBarbi,https://twitter.com/LiatTurgeman/status/1640243555225460736,2023-03-27T06:45:12.000Z,retweet
piniyamin,BarakRavid,https://twitter.com/piniyamin/status/1640243549605117954,2023-03-27T06:45:11.000Z,retweet
zSNTPo0QPjsapZG,BoazGolan,https://twitter.com/zSNTPo0QPjsapZG/status/1640243548430774272,2023-03-27T06:45:10.000Z,retweet
zSNTPo0QPjsapZG,GadiTaub1,https://twitter.com/zSNTPo0QPjsapZG/status/1640243536518840322,2023-03-27T06:45:08.000Z,retweet
GLZRadio,yanircozin,https://twitter.com/GLZRadio/status/1640243522488942600,2023-03-27T06:45:04.000Z,retweet
Amihai14,talor777gmailco,https://twitter.com/Amihai14/status/1640243505351073794,2023-03-27T06:45:00.000Z,retweet
zSNTPo0QPjsapZG,StrytWrly,https://twitter.com/zSNTPo0QPjsapZG/status/1640243476666130435,2023-03-27T06:44:53.000Z,retweet
BenCaspit,radio103fm,https://twitter.com/BenCaspit/status/1640243467325407233,2023-03-27T06:44:51.000Z,retweet
BenCaspit,bogie_yaalon,https://twitter.com/BenCaspit/status/1640243467325407233,2023-03-27T06:44:51.000Z,mention
yyl836898421,NirBarkat,https://twitter.com/yyl836898421/status/1640243458270003200,2023-03-27T06:44:49.000Z,reply
BenzionMoshe,ehad1haam,https://twitter.com/BenzionMoshe/status/1640243446702125056,2023-03-27T06:44:46.000Z,retweet
BenzionMoshe,adin_dan,https://twitter.com/BenzionMoshe/status/1640243446702125056,2023-03-27T06:44:46.000Z,mention
Bld125,ChauleMoshe,https://twitter.com/Bld125/status/1640243419384631296,2023-03-27T06:44:40.000Z,reply
HadidaOrel,moran_azulay,https://twitter.com/HadidaOrel/status/1640243380788633600,2023-03-27T06:44:30.000Z,retweet
